date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:52:22	133093/133093	---MCZ	200	added ('OK')	text/css	date:Sat,%2006%20Jun%202020%2007:42:57%20GMT	https://tilda.ws/project2098589/tilda-blocks-2.12.css?t=1591380945	C:/webcopy/malinkacapital.com/tilda.ws/project2098589/tilda-blocks-2.127d06.css	(from https://www.malinkacapital.com/hedge)
01:52:22	68159/68159	---MCZ	200	added ('OK')	application/x-javascript	date:Sat,%2006%20Jun%202020%2007:42:58%20GMT	https://tilda.ws/project2098589/tilda-blocks-2.7.js?t=1591380945	C:/webcopy/malinkacapital.com/tilda.ws/project2098589/tilda-blocks-2.77d06.js	(from https://www.malinkacapital.com/hedge)
01:52:23	458932/458932	---MCZ	200	added ('OK')	text/html	etag:W/%22700b4-5a7656d3b9b83%22	https://www.malinkacapital.com/hedge_fund	C:/webcopy/malinkacapital.com/www.malinkacapital.com/hedge_fund.html	(from https://www.malinkacapital.com/hedge)
01:52:24	37183/37183	---M--	200	added ('OK')	image/png	etag:%225dd2bb26f74ebb0664a002a83ac2d5d7%22	https://static.tildacdn.com/tild6564-3435-4665-b536-313238363563/___.png	C:/webcopy/malinkacapital.com/static.tildacdn.com/tild6564-3435-4665-b536-313238363563/___.png	(from https://www.malinkacapital.com/instrumenty)
01:52:24	133093/133093	---MCZ	200	added ('OK')	text/css	date:Sat,%2006%20Jun%202020%2007:42:57%20GMT	https://tilda.ws/project2098589/tilda-blocks-2.12.css?t=1591380956	C:/webcopy/malinkacapital.com/tilda.ws/project2098589/tilda-blocks-2.12cb34.css	(from https://www.malinkacapital.com/instrumenty)
01:52:24	68159/68159	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2006%20Jun%202020%2007:42:58%20GMT	https://tilda.ws/project2098589/tilda-blocks-2.7.js?t=1591380956	C:/webcopy/malinkacapital.com/tilda.ws/project2098589/tilda-blocks-2.7cb34.js	(from https://www.malinkacapital.com/instrumenty)
01:52:25	617684/617684	---MCZ	200	added ('OK')	text/html	etag:W/%2296cd4-5a76586beebec%22	https://www.malinkacapital.com/tools	C:/webcopy/malinkacapital.com/www.malinkacapital.com/tools.html	(from https://www.malinkacapital.com/instrumenty)
01:52:25	37183/37183	---M--	200	added ('OK')	image/png	etag:%225dd2bb26f74ebb0664a002a83ac2d5d7%22	https://static.tildacdn.com/tild3636-3433-4666-b363-353664373334/___.png	C:/webcopy/malinkacapital.com/static.tildacdn.com/tild3636-3433-4666-b363-353664373334/___.png	(from https://www.malinkacapital.com/blog)
01:52:25	133093/133093	---MCZ	200	added ('OK')	text/css	date:Sat,%2006%20Jun%202020%2007:42:58%20GMT	https://tilda.ws/project2098589/tilda-blocks-2.12.css?t=1590753614	C:/webcopy/malinkacapital.com/tilda.ws/project2098589/tilda-blocks-2.127a2e.css	(from https://www.malinkacapital.com/blog)
01:52:25	68159/68159	---MCZ	200	added ('OK')	application/x-javascript	date:Sat,%2006%20Jun%202020%2007:42:58%20GMT	https://tilda.ws/project2098589/tilda-blocks-2.7.js?t=1590753614	C:/webcopy/malinkacapital.com/tilda.ws/project2098589/tilda-blocks-2.77a2e.js	(from https://www.malinkacapital.com/blog)
01:52:26	168205/168205	---MCZ	200	added ('OK')	text/html	etag:W/%222910d-5a6c8308dc205%22	https://www.malinkacapital.com/blog_eng	C:/webcopy/malinkacapital.com/www.malinkacapital.com/blog_eng.html	(from https://www.malinkacapital.com/blog)
01:52:26	362/362	---MC-	200	added ('OK')	image/jpeg	date:Sat,%2011%20Apr%202020%2017:41:25%20GMT	https://static.tildacdn.com/tild3539-6139-4861-a365-663534393836/-/resizeb/20x/Hedge-Fund-min.jpg	C:/webcopy/malinkacapital.com/static.tildacdn.com/tild3539-6139-4861-a365-663534393836/-/resizeb/20x/Hedge-Fund-min.jpg	(from https://www.malinkacapital.com/blog)
01:52:26	210/210	---MC-	200	added ('OK')	image/png	date:Mon,%2002%20Mar%202020%2008:15:50%20GMT	https://static.tildacdn.com/tild6161-6335-4165-b037-626235363733/-/resizeb/20x/image_279.png	C:/webcopy/malinkacapital.com/static.tildacdn.com/tild6161-6335-4165-b037-626235363733/-/resizeb/20x/image_279.png	(from https://www.malinkacapital.com/blog)
01:52:26	250/250	---MC-	200	added ('OK')	image/png	date:Mon,%2002%20Mar%202020%2008:15:50%20GMT	https://static.tildacdn.com/tild3935-3466-4362-b065-643363386430/-/resizeb/20x/image_277.png	C:/webcopy/malinkacapital.com/static.tildacdn.com/tild3935-3466-4362-b065-643363386430/-/resizeb/20x/image_277.png	(from https://www.malinkacapital.com/blog)
01:52:27	37183/37183	---M--	200	added ('OK')	image/png	etag:%225dd2bb26f74ebb0664a002a83ac2d5d7%22	https://static.tildacdn.com/tild6136-3964-4866-b433-616231616363/___.png	C:/webcopy/malinkacapital.com/static.tildacdn.com/tild6136-3964-4866-b433-616231616363/___.png	(from https://www.malinkacapital.com/eng)
01:52:27	133093/133093	---MCZ	200	added ('OK')	text/css	date:Sat,%2006%20Jun%202020%2007:42:57%20GMT	https://tilda.ws/project2098589/tilda-blocks-2.12.css?t=1591429333	C:/webcopy/malinkacapital.com/tilda.ws/project2098589/tilda-blocks-2.120947.css	(from https://www.malinkacapital.com/eng)
01:52:28	68159/68159	---MCZ	200	added ('OK')	application/x-javascript	date:Sat,%2006%20Jun%202020%2007:42:58%20GMT	https://tilda.ws/project2098589/tilda-blocks-2.7.js?t=1591429333	C:/webcopy/malinkacapital.com/tilda.ws/project2098589/tilda-blocks-2.70947.js	(from https://www.malinkacapital.com/eng)
01:52:28	102737/102737	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2219151-5a6c8304631a8%22	https://www.malinkacapital.com/consent_eng	C:/webcopy/malinkacapital.com/www.malinkacapital.com/consent_eng	(from https://www.malinkacapital.com/eng)
